datetime,site_id,users,throughput_mbps,sinr_db,energy_w
2025-05-22 23:00:00,Site_3,225,466.01,24.22,469.13
2025-05-23 00:00:00,Site_3,163,441.59,25.72,378.46
2025-05-23 01:00:00,Site_3,167,503.15,27.1,383.16
2025-05-23 02:00:00,Site_3,225,647.34,25.49,471.85
2025-05-23 03:00:00,Site_3,218,636.82,25.85,479.87
2025-05-23 04:00:00,Site_3,284,886.32,22.74,573.26
2025-05-23 05:00:00,Site_3,259,835.16,23.19,517.73
2025-05-23 06:00:00,Site_3,331,1020.79,21.47,640.87
2025-05-23 07:00:00,Site_3,389,1162.4,15.29,719.59
2025-05-23 08:00:00,Site_3,397,1110.16,18.24,728.68
2025-05-23 09:00:00,Site_3,495,1558.54,14.55,867.64
2025-05-23 10:00:00,Site_3,520,1511.78,13.87,929.72
2025-05-23 11:00:00,Site_3,495,1348.93,14.29,868.86
2025-05-23 12:00:00,Site_3,552,1455.91,13.06,967.48
2025-05-23 13:00:00,Site_3,569,1244.08,10.96,984.04
2025-05-23 14:00:00,Site_3,539,1054.71,14.59,956.26
2025-05-23 15:00:00,Site_3,498,1021.56,15.04,883.66
2025-05-23 16:00:00,Site_3,514,991.0,13.99,909.66
2025-05-23 17:00:00,Site_3,525,853.64,12.39,926.49
2025-05-23 18:00:00,Site_3,416,770.37,18.47,767.03
2025-05-23 19:00:00,Site_3,419,740.18,17.45,768.63
2025-05-23 20:00:00,Site_3,314,546.22,19.73,610.57
2025-05-23 21:00:00,Site_3,295,571.48,21.46,577.32
2025-05-23 22:00:00,Site_3,272,438.31,23.32,532.25
2025-05-23 23:00:00,Site_3,223,481.62,24.93,463.31
2025-05-24 00:00:00,Site_3,278,652.74,22.9,564.18
2025-05-24 01:00:00,Site_3,298,832.42,21.59,583.94
2025-05-24 02:00:00,Site_3,333,939.56,21.76,632.86
2025-05-24 03:00:00,Site_3,311,969.77,22.85,592.44
2025-05-24 04:00:00,Site_3,319,837.91,21.79,601.3
2025-05-24 05:00:00,Site_3,365,1108.95,18.19,680.47
2025-05-24 06:00:00,Site_3,476,1556.56,13.58,862.88
2025-05-24 07:00:00,Site_3,463,1452.02,14.77,828.93
2025-05-24 08:00:00,Site_3,491,1575.88,17.53,880.5
2025-05-24 09:00:00,Site_3,521,1452.11,13.93,915.47
2025-05-24 10:00:00,Site_3,541,1585.72,16.01,957.89
2025-05-24 11:00:00,Site_3,624,1634.7,9.68,1072.48
2025-05-24 12:00:00,Site_3,650,1580.83,8.57,1102.68
2025-05-24 13:00:00,Site_3,630,1520.32,9.55,1082.31
2025-05-24 14:00:00,Site_3,633,1430.66,9.42,1107.84
2025-05-24 15:00:00,Site_3,586,1237.03,10.05,1036.9
2025-05-24 16:00:00,Site_3,590,1239.65,9.35,1029.87
2025-05-24 17:00:00,Site_3,562,1101.01,12.82,981.63
2025-05-24 18:00:00,Site_3,493,839.67,16.11,882.54
2025-05-24 19:00:00,Site_3,502,924.07,17.9,896.17
2025-05-24 20:00:00,Site_3,392,720.75,17.44,727.6
2025-05-24 21:00:00,Site_3,377,877.64,18.13,709.91
2025-05-24 22:00:00,Site_3,353,825.24,18.35,671.58
2025-05-24 23:00:00,Site_3,302,688.95,22.99,589.84
2025-05-25 00:00:00,Site_3,281,755.17,23.27,549.55
2025-05-25 01:00:00,Site_3,244,580.27,22.02,501.4
2025-05-25 02:00:00,Site_3,320,927.02,19.35,628.0
2025-05-25 03:00:00,Site_3,299,839.22,22.87,588.19
2025-05-25 04:00:00,Site_3,346,973.44,20.33,662.0
2025-05-25 05:00:00,Site_3,386,1273.07,19.45,716.17
2025-05-25 06:00:00,Site_3,397,1324.92,16.57,724.9
2025-05-25 07:00:00,Site_3,455,1472.58,13.03,820.11
2025-05-25 08:00:00,Site_3,539,1663.27,11.6,938.28
2025-05-25 09:00:00,Site_3,522,1487.4,14.53,912.14
2025-05-25 10:00:00,Site_3,640,1754.32,12.53,1112.06
2025-05-25 11:00:00,Site_3,597,1542.5,10.18,1031.3
2025-05-25 12:00:00,Site_3,604,1495.98,13.98,1038.59
2025-05-25 13:00:00,Site_3,643,1555.58,10.42,1120.68
2025-05-25 14:00:00,Site_3,689,1544.97,8.0,1181.65
2025-05-25 15:00:00,Site_3,568,1039.94,12.15,988.28
2025-05-25 16:00:00,Site_3,583,1062.48,12.63,1018.78
2025-05-25 17:00:00,Site_3,561,979.97,8.49,979.14
2025-05-25 18:00:00,Site_3,507,760.71,14.99,893.57
2025-05-25 19:00:00,Site_3,469,889.35,17.13,848.25
2025-05-25 20:00:00,Site_3,395,733.27,18.59,729.26
2025-05-25 21:00:00,Site_3,355,705.0,19.34,673.25
2025-05-25 22:00:00,Site_3,329,788.1,20.08,643.71
2025-05-25 23:00:00,Site_3,275,642.98,21.9,561.61
2025-05-26 00:00:00,Site_3,205,486.66,23.0,442.0
2025-05-26 01:00:00,Site_3,190,543.75,24.26,429.86
2025-05-26 02:00:00,Site_3,194,616.43,24.5,419.72
2025-05-26 03:00:00,Site_3,232,712.62,23.97,492.5
2025-05-26 04:00:00,Site_3,207,684.34,23.8,451.98
2025-05-26 05:00:00,Site_3,284,893.29,20.63,569.79
2025-05-26 06:00:00,Site_3,391,1246.29,19.32,723.53
2025-05-26 07:00:00,Site_3,352,1124.79,20.07,688.84
2025-05-26 08:00:00,Site_3,458,1377.46,14.97,817.99
2025-05-26 09:00:00,Site_3,471,1376.55,16.07,856.22
2025-05-26 10:00:00,Site_3,492,1484.87,13.88,867.68
2025-05-26 11:00:00,Site_3,502,1466.43,14.27,898.04
2025-05-26 12:00:00,Site_3,557,1488.03,13.7,981.26
2025-05-26 13:00:00,Site_3,596,1302.63,9.97,1034.55
2025-05-26 14:00:00,Site_3,544,1084.41,10.93,951.05
2025-05-26 15:00:00,Site_3,533,997.24,12.89,940.91
2025-05-26 16:00:00,Site_3,532,1015.56,11.08,940.67
2025-05-26 17:00:00,Site_3,478,703.28,14.66,874.9
2025-05-26 18:00:00,Site_3,387,661.27,17.86,711.78
2025-05-26 19:00:00,Site_3,382,781.14,14.79,707.44
2025-05-26 20:00:00,Site_3,371,761.54,19.68,699.35
2025-05-26 21:00:00,Site_3,289,548.91,21.5,570.94
2025-05-26 22:00:00,Site_3,184,369.6,27.23,415.0
2025-05-26 23:00:00,Site_3,233,574.32,24.08,500.2
2025-05-27 00:00:00,Site_3,201,558.62,26.01,413.3
2025-05-27 01:00:00,Site_3,154,380.91,28.33,365.02
2025-05-27 02:00:00,Site_3,164,453.34,26.0,368.58
2025-05-27 03:00:00,Site_3,248,708.79,23.26,500.04
2025-05-27 04:00:00,Site_3,234,646.97,21.37,515.05
2025-05-27 05:00:00,Site_3,267,834.85,24.41,546.48
2025-05-27 06:00:00,Site_3,332,1044.64,20.0,647.52
2025-05-27 07:00:00,Site_3,363,1077.3,17.62,683.69
2025-05-27 08:00:00,Site_3,429,1371.33,17.9,791.09
2025-05-27 09:00:00,Site_3,464,1418.67,12.3,818.33
2025-05-27 10:00:00,Site_3,477,1401.19,14.42,865.88
2025-05-27 11:00:00,Site_3,523,1356.17,14.8,916.3
2025-05-27 12:00:00,Site_3,564,1290.99,11.38,980.69
2025-05-27 13:00:00,Site_3,561,1328.9,11.04,986.55
2025-05-27 14:00:00,Site_3,551,1144.8,11.83,969.66
2025-05-27 15:00:00,Site_3,584,1117.49,8.29,1016.85
2025-05-27 16:00:00,Site_3,525,918.81,14.48,913.87
2025-05-27 17:00:00,Site_3,491,878.99,14.42,877.5
2025-05-27 18:00:00,Site_3,422,854.24,16.64,782.61
2025-05-27 19:00:00,Site_3,385,671.86,17.96,712.18
2025-05-27 20:00:00,Site_3,322,544.41,20.6,636.15
2025-05-27 21:00:00,Site_3,309,658.67,22.06,594.77
2025-05-27 22:00:00,Site_3,249,545.72,23.1,513.57
2025-05-27 23:00:00,Site_3,229,403.85,21.87,498.85
2025-05-28 00:00:00,Site_3,210,564.74,25.45,448.19
2025-05-28 01:00:00,Site_3,199,661.26,25.7,449.04
2025-05-28 02:00:00,Site_3,279,639.12,22.46,578.25
2025-05-28 03:00:00,Site_3,207,545.82,26.28,452.21
2025-05-28 04:00:00,Site_3,235,559.05,23.74,487.23
2025-05-28 05:00:00,Site_3,307,970.56,22.81,592.77
2025-05-28 06:00:00,Site_3,318,1077.02,22.83,630.05
2025-05-28 07:00:00,Site_3,372,1187.86,19.69,710.77
2025-05-28 08:00:00,Site_3,399,1322.9,16.74,752.99
2025-05-28 09:00:00,Site_3,482,1493.41,14.72,862.67
2025-05-28 10:00:00,Site_3,519,1581.28,15.47,928.88
2025-05-28 11:00:00,Site_3,528,1485.27,11.01,931.51
2025-05-28 12:00:00,Site_3,571,1403.32,11.15,987.67
2025-05-28 13:00:00,Site_3,513,1193.56,13.27,920.74
2025-05-28 14:00:00,Site_3,536,1100.28,11.67,960.34
2025-05-28 15:00:00,Site_3,531,1050.83,14.48,926.29
2025-05-28 16:00:00,Site_3,477,907.04,15.63,845.11
2025-05-28 17:00:00,Site_3,426,771.87,15.79,779.4
2025-05-28 18:00:00,Site_3,418,832.94,18.09,776.56
2025-05-28 19:00:00,Site_3,397,704.26,17.71,724.16
2025-05-28 20:00:00,Site_3,365,635.31,17.77,689.77
2025-05-28 21:00:00,Site_3,276,501.21,21.16,548.1
2025-05-28 22:00:00,Site_3,271,621.96,23.06,553.51
2025-05-28 23:00:00,Site_3,240,472.33,24.92,492.02
2025-05-29 00:00:00,Site_3,236,577.93,22.93,501.72
2025-05-29 01:00:00,Site_3,191,591.75,26.07,424.92
2025-05-29 02:00:00,Site_3,161,476.41,28.69,372.13
2025-05-29 03:00:00,Site_3,225,669.39,22.16,478.14
2025-05-29 04:00:00,Site_3,227,702.96,24.5,461.12
2025-05-29 05:00:00,Site_3,271,798.96,23.65,540.91
2025-05-29 06:00:00,Site_3,325,988.57,20.34,630.87
2025-05-29 07:00:00,Site_3,371,1166.64,20.68,678.78
2025-05-29 08:00:00,Site_3,430,1351.95,20.06,759.29
2025-05-29 09:00:00,Site_3,487,1515.44,15.26,847.11
2025-05-29 10:00:00,Site_3,498,1424.85,13.99,900.27
2025-05-29 11:00:00,Site_3,545,1542.41,14.14,956.73
2025-05-29 12:00:00,Site_3,554,1481.31,13.63,965.68
2025-05-29 13:00:00,Site_3,583,1399.59,8.0,1023.95
2025-05-29 14:00:00,Site_3,549,1253.85,12.52,959.46
2025-05-29 15:00:00,Site_3,533,1009.24,12.51,942.18
2025-05-29 16:00:00,Site_3,497,872.26,14.96,885.76
2025-05-29 17:00:00,Site_3,465,879.17,15.22,832.79
2025-05-29 18:00:00,Site_3,407,652.13,17.46,753.44
2025-05-29 19:00:00,Site_3,357,633.69,18.04,683.23
2025-05-29 20:00:00,Site_3,352,712.88,20.65,666.15
2025-05-29 21:00:00,Site_3,262,610.12,25.21,528.39
2025-05-29 22:00:00,Site_3,244,509.35,22.11,502.57
2025-05-29 23:00:00,Site_3,249,538.39,21.1,490.52
2025-05-30 00:00:00,Site_3,197,511.73,25.07,438.33
2025-05-30 01:00:00,Site_3,220,525.45,24.21,457.91
2025-05-30 02:00:00,Site_3,191,533.95,26.99,432.8
2025-05-30 03:00:00,Site_3,197,589.53,23.2,434.6
2025-05-30 04:00:00,Site_3,212,656.84,23.68,459.05
2025-05-30 05:00:00,Site_3,322,1028.03,17.39,630.0
2025-05-30 06:00:00,Site_3,304,922.73,23.27,586.73
2025-05-30 07:00:00,Site_3,398,1220.49,18.26,740.69
2025-05-30 08:00:00,Site_3,401,1200.77,17.1,744.18
2025-05-30 09:00:00,Site_3,502,1406.27,12.24,891.15
2025-05-30 10:00:00,Site_3,562,1622.21,10.26,973.72
2025-05-30 11:00:00,Site_3,493,1375.5,15.12,885.45
2025-05-30 12:00:00,Site_3,526,1362.78,11.67,936.03
2025-05-30 13:00:00,Site_3,579,1326.85,11.64,1009.64
2025-05-30 14:00:00,Site_3,566,1168.24,15.01,978.3
2025-05-30 15:00:00,Site_3,555,1157.45,11.82,967.23
2025-05-30 16:00:00,Site_3,492,970.08,13.1,877.4
2025-05-30 17:00:00,Site_3,519,959.62,14.19,925.38
2025-05-30 18:00:00,Site_3,429,876.86,14.95,767.67
2025-05-30 19:00:00,Site_3,349,634.94,22.21,657.86
2025-05-30 20:00:00,Site_3,327,603.85,22.53,626.47
2025-05-30 21:00:00,Site_3,259,495.31,22.59,527.67
2025-05-30 22:00:00,Site_3,292,534.15,20.33,564.99
2025-05-30 23:00:00,Site_3,207,519.68,24.05,448.32
2025-05-31 00:00:00,Site_3,298,738.67,20.99,583.9
2025-05-31 01:00:00,Site_3,268,749.15,23.1,531.62
2025-05-31 02:00:00,Site_3,270,880.01,23.99,543.82
2025-05-31 03:00:00,Site_3,256,743.27,21.34,518.59
2025-05-31 04:00:00,Site_3,347,937.58,21.23,665.46
2025-05-31 05:00:00,Site_3,402,1305.68,18.7,734.15
2025-05-31 06:00:00,Site_3,390,1258.01,17.42,725.9
2025-05-31 07:00:00,Site_3,421,1293.21,15.45,763.42
2025-05-31 08:00:00,Site_3,526,1657.71,13.53,923.0
2025-05-31 09:00:00,Site_3,508,1568.61,12.36,904.97
2025-05-31 10:00:00,Site_3,617,1701.65,11.67,1067.85
2025-05-31 11:00:00,Site_3,593,1571.86,9.29,1025.33
2025-05-31 12:00:00,Site_3,606,1603.61,11.35,1046.31
2025-05-31 13:00:00,Site_3,646,1454.66,8.98,1094.46
2025-05-31 14:00:00,Site_3,607,1309.05,9.62,1064.53
2025-05-31 15:00:00,Site_3,598,1041.54,10.61,1043.87
2025-05-31 16:00:00,Site_3,596,1039.78,12.48,1040.51
2025-05-31 17:00:00,Site_3,489,901.31,12.84,857.55
2025-05-31 18:00:00,Site_3,547,1058.28,12.01,954.55
2025-05-31 19:00:00,Site_3,461,759.07,14.54,828.15
2025-05-31 20:00:00,Site_3,381,726.0,18.41,692.19
2025-05-31 21:00:00,Site_3,344,667.19,18.77,664.9
2025-05-31 22:00:00,Site_3,357,824.74,16.74,690.04
2025-05-31 23:00:00,Site_3,319,666.64,19.14,639.12
2025-06-01 00:00:00,Site_3,320,825.8,23.15,609.54
2025-06-01 01:00:00,Site_3,262,663.25,23.1,534.17
2025-06-01 02:00:00,Site_3,293,848.43,21.94,592.73
2025-06-01 03:00:00,Site_3,314,944.56,20.46,608.46
2025-06-01 04:00:00,Site_3,350,1072.07,19.54,659.33
2025-06-01 05:00:00,Site_3,398,1292.78,17.25,718.34
2025-06-01 06:00:00,Site_3,395,1266.62,18.79,743.83
2025-06-01 07:00:00,Site_3,457,1443.53,15.93,825.31
2025-06-01 08:00:00,Site_3,491,1503.77,12.84,869.21
2025-06-01 09:00:00,Site_3,548,1645.9,12.95,964.84
2025-06-01 10:00:00,Site_3,604,1734.72,8.0,1047.53
2025-06-01 11:00:00,Site_3,574,1479.64,12.24,1002.68
2025-06-01 12:00:00,Site_3,661,1631.53,8.0,1129.33
2025-06-01 13:00:00,Site_3,611,1353.49,10.17,1072.72
2025-06-01 14:00:00,Site_3,626,1343.51,8.01,1077.66
2025-06-01 15:00:00,Site_3,646,1259.71,9.12,1125.19
2025-06-01 16:00:00,Site_3,595,1173.05,11.74,1038.14
2025-06-01 17:00:00,Site_3,558,1058.07,14.48,980.51
2025-06-01 18:00:00,Site_3,477,803.24,12.75,854.37
2025-06-01 19:00:00,Site_3,433,789.59,18.12,799.24
2025-06-01 20:00:00,Site_3,436,864.0,16.76,795.13
2025-06-01 21:00:00,Site_3,355,701.27,18.74,663.18
2025-06-01 22:00:00,Site_3,320,644.31,21.8,610.35
2025-06-01 23:00:00,Site_3,328,695.03,20.08,636.22
2025-06-02 00:00:00,Site_3,179,498.76,26.74,399.43
2025-06-02 01:00:00,Site_3,206,606.48,23.25,448.38
2025-06-02 02:00:00,Site_3,207,577.47,23.73,461.07
2025-06-02 03:00:00,Site_3,224,716.84,25.51,479.04
2025-06-02 04:00:00,Site_3,239,564.47,25.78,491.28
2025-06-02 05:00:00,Site_3,275,953.09,22.21,566.6
2025-06-02 06:00:00,Site_3,306,969.78,16.98,604.48
2025-06-02 07:00:00,Site_3,392,1253.56,17.82,738.18
2025-06-02 08:00:00,Site_3,409,1251.21,17.56,730.82
2025-06-02 09:00:00,Site_3,494,1563.26,14.17,884.31
2025-06-02 10:00:00,Site_3,501,1364.21,14.73,899.92
2025-06-02 11:00:00,Site_3,509,1453.18,13.24,920.5
2025-06-02 12:00:00,Site_3,547,1391.28,13.86,945.86
2025-06-02 13:00:00,Site_3,549,1310.4,10.77,975.56
2025-06-02 14:00:00,Site_3,579,1225.1,13.34,1024.94
2025-06-02 15:00:00,Site_3,526,976.15,15.68,908.83
2025-06-02 16:00:00,Site_3,500,1002.72,12.9,894.79
2025-06-02 17:00:00,Site_3,505,939.73,12.73,903.68
2025-06-02 18:00:00,Site_3,439,871.9,17.08,795.23
2025-06-02 19:00:00,Site_3,421,756.22,15.32,766.6
2025-06-02 20:00:00,Site_3,364,664.18,18.41,692.68
2025-06-02 21:00:00,Site_3,267,618.63,24.2,534.35
2025-06-02 22:00:00,Site_3,277,710.26,23.32,553.33
2025-06-02 23:00:00,Site_3,262,608.09,25.73,541.12
2025-06-03 00:00:00,Site_3,244,564.83,23.65,523.54
2025-06-03 01:00:00,Site_3,224,649.21,23.19,481.38
2025-06-03 02:00:00,Site_3,230,640.26,23.95,486.33
2025-06-03 03:00:00,Site_3,216,682.87,24.12,458.84
2025-06-03 04:00:00,Site_3,231,701.98,23.63,476.39
2025-06-03 05:00:00,Site_3,281,986.34,22.02,572.6
2025-06-03 06:00:00,Site_3,291,889.23,20.27,574.97
2025-06-03 07:00:00,Site_3,413,1340.58,17.79,771.01
2025-06-03 08:00:00,Site_3,419,1272.18,15.05,765.2
2025-06-03 09:00:00,Site_3,502,1486.59,13.15,886.51
2025-06-03 10:00:00,Site_3,476,1331.88,14.93,858.21
2025-06-03 11:00:00,Site_3,562,1551.14,8.7,982.23
2025-06-03 12:00:00,Site_3,541,1407.6,14.0,939.44
2025-06-03 13:00:00,Site_3,527,1255.49,10.21,948.67
2025-06-03 14:00:00,Site_3,594,1270.62,11.94,1024.73
2025-06-03 15:00:00,Site_3,563,1137.24,10.11,993.78
2025-06-03 16:00:00,Site_3,512,1023.48,13.26,916.42
2025-06-03 17:00:00,Site_3,470,912.97,16.13,832.41
2025-06-03 18:00:00,Site_3,437,625.18,19.79,785.48
2025-06-03 19:00:00,Site_3,384,684.03,18.56,712.98
2025-06-03 20:00:00,Site_3,313,579.3,17.92,600.84
2025-06-03 21:00:00,Site_3,279,599.56,23.55,575.76
2025-06-03 22:00:00,Site_3,301,643.14,21.03,589.5
2025-06-03 23:00:00,Site_3,290,715.61,21.88,583.9
2025-06-04 00:00:00,Site_3,245,547.78,24.19,512.64
2025-06-04 01:00:00,Site_3,211,581.33,21.2,459.14
2025-06-04 02:00:00,Site_3,197,615.46,25.02,435.9
2025-06-04 03:00:00,Site_3,204,522.51,24.15,458.37
2025-06-04 04:00:00,Site_3,234,877.67,25.57,482.75
2025-06-04 05:00:00,Site_3,276,948.07,23.31,571.26
2025-06-04 06:00:00,Site_3,387,1238.48,15.87,707.63
2025-06-04 07:00:00,Site_3,425,1300.16,18.85,785.32
2025-06-04 08:00:00,Site_3,445,1371.76,16.92,793.45
2025-06-04 09:00:00,Site_3,445,1337.79,13.86,804.34
2025-06-04 10:00:00,Site_3,529,1534.09,13.36,934.43
2025-06-04 11:00:00,Site_3,529,1508.38,14.81,928.63
2025-06-04 12:00:00,Site_3,500,1221.43,12.42,888.18
2025-06-04 13:00:00,Site_3,567,1348.54,13.94,976.63
2025-06-04 14:00:00,Site_3,532,1066.25,10.87,928.13
2025-06-04 15:00:00,Site_3,515,1007.77,12.55,917.48
2025-06-04 16:00:00,Site_3,501,971.39,12.81,891.8
2025-06-04 17:00:00,Site_3,457,874.98,17.86,818.59
2025-06-04 18:00:00,Site_3,425,719.81,16.21,790.74
2025-06-04 19:00:00,Site_3,377,661.14,16.89,693.3
2025-06-04 20:00:00,Site_3,286,629.26,22.52,565.38
2025-06-04 21:00:00,Site_3,328,727.36,21.38,626.94
2025-06-04 22:00:00,Site_3,228,502.71,24.91,488.15
2025-06-04 23:00:00,Site_3,200,329.57,24.51,440.48
2025-06-05 00:00:00,Site_3,197,643.17,25.41,434.42
2025-06-05 01:00:00,Site_3,197,527.0,24.06,417.06
2025-06-05 02:00:00,Site_3,242,670.95,25.96,511.65
2025-06-05 03:00:00,Site_3,230,657.5,25.58,482.82
2025-06-05 04:00:00,Site_3,266,848.84,24.22,540.16
2025-06-05 05:00:00,Site_3,296,963.33,22.7,576.51
2025-06-05 06:00:00,Site_3,339,1141.84,20.76,639.44
2025-06-05 07:00:00,Site_3,387,1173.61,16.45,735.49
2025-06-05 08:00:00,Site_3,378,1155.4,19.53,689.27
2025-06-05 09:00:00,Site_3,463,1508.51,15.77,823.96
2025-06-05 10:00:00,Site_3,536,1541.08,14.91,958.8
2025-06-05 11:00:00,Site_3,634,1689.51,10.77,1097.41
2025-06-05 12:00:00,Site_3,523,1251.0,14.26,921.25
2025-06-05 13:00:00,Site_3,570,1352.09,9.27,1007.47
2025-06-05 14:00:00,Site_3,539,1220.71,12.77,952.97
2025-06-05 15:00:00,Site_3,587,1229.43,10.39,1022.83
2025-06-05 16:00:00,Site_3,473,880.23,15.58,851.76
2025-06-05 17:00:00,Site_3,485,906.24,14.23,872.15
2025-06-05 18:00:00,Site_3,391,804.1,17.7,731.56
2025-06-05 19:00:00,Site_3,372,742.73,19.5,719.96
2025-06-05 20:00:00,Site_3,332,581.69,19.58,636.05
2025-06-05 21:00:00,Site_3,316,480.83,21.01,612.36
2025-06-05 22:00:00,Site_3,225,501.56,21.78,465.13
2025-06-05 23:00:00,Site_3,240,604.43,22.27,499.48
2025-06-06 00:00:00,Site_3,206,449.65,25.69,467.63
2025-06-06 01:00:00,Site_3,206,551.79,22.86,458.84
2025-06-06 02:00:00,Site_3,230,639.68,25.76,479.56
2025-06-06 03:00:00,Site_3,192,581.29,26.66,428.3
2025-06-06 04:00:00,Site_3,272,812.21,21.99,535.04
2025-06-06 05:00:00,Site_3,275,950.87,26.77,542.81
2025-06-06 06:00:00,Site_3,360,1160.88,21.11,681.49
2025-06-06 07:00:00,Site_3,388,1179.6,16.85,717.06
2025-06-06 08:00:00,Site_3,421,1362.77,18.21,761.05
2025-06-06 09:00:00,Site_3,455,1286.86,15.98,827.4
2025-06-06 10:00:00,Site_3,527,1579.02,12.18,929.68
2025-06-06 11:00:00,Site_3,567,1579.69,10.3,974.82
2025-06-06 12:00:00,Site_3,540,1433.39,14.32,929.25
2025-06-06 13:00:00,Site_3,531,1221.8,12.26,930.8
2025-06-06 14:00:00,Site_3,571,1197.88,11.63,980.62
2025-06-06 15:00:00,Site_3,499,1005.55,12.9,869.81
2025-06-06 16:00:00,Site_3,474,892.59,14.04,862.29
2025-06-06 17:00:00,Site_3,443,768.8,16.1,803.52
2025-06-06 18:00:00,Site_3,416,715.58,17.84,761.35
2025-06-06 19:00:00,Site_3,346,609.07,15.84,657.12
2025-06-06 20:00:00,Site_3,284,467.63,21.93,554.62
2025-06-06 21:00:00,Site_3,261,563.99,21.64,535.61
2025-06-06 22:00:00,Site_3,268,573.06,24.65,540.69
2025-06-06 23:00:00,Site_3,192,426.71,29.61,420.43
2025-06-07 00:00:00,Site_3,277,625.88,21.64,549.42
2025-06-07 01:00:00,Site_3,328,809.8,17.83,619.73
2025-06-07 02:00:00,Site_3,284,925.55,22.13,561.94
2025-06-07 03:00:00,Site_3,312,896.8,20.64,605.6
2025-06-07 04:00:00,Site_3,309,996.45,24.0,599.18
2025-06-07 05:00:00,Site_3,424,1356.44,19.51,776.55
2025-06-07 06:00:00,Site_3,399,1110.29,19.15,737.71
2025-06-07 07:00:00,Site_3,454,1549.52,15.04,823.31
2025-06-07 08:00:00,Site_3,539,1715.3,13.91,957.93
2025-06-07 09:00:00,Site_3,545,1586.2,13.07,963.43
2025-06-07 10:00:00,Site_3,588,1674.1,11.52,1031.55
2025-06-07 11:00:00,Site_3,608,1561.2,8.1,1043.52
2025-06-07 12:00:00,Site_3,626,1674.57,11.39,1073.91
2025-06-07 13:00:00,Site_3,649,1450.46,9.14,1120.04
2025-06-07 14:00:00,Site_3,647,1359.66,8.9,1117.21
2025-06-07 15:00:00,Site_3,599,1157.24,9.85,1031.71
2025-06-07 16:00:00,Site_3,568,1080.49,10.65,998.12
2025-06-07 17:00:00,Site_3,534,1056.16,13.53,931.56
2025-06-07 18:00:00,Site_3,471,955.16,12.67,851.31
2025-06-07 19:00:00,Site_3,420,742.08,18.28,769.74
2025-06-07 20:00:00,Site_3,420,818.08,15.54,756.16
2025-06-07 21:00:00,Site_3,393,792.89,14.99,725.16
2025-06-07 22:00:00,Site_3,354,702.2,22.21,692.82
2025-06-07 23:00:00,Site_3,244,711.15,22.06,508.03
2025-06-08 00:00:00,Site_3,280,781.77,20.98,583.0
2025-06-08 01:00:00,Site_3,252,687.0,24.76,503.56
2025-06-08 02:00:00,Site_3,289,918.56,24.56,581.01
2025-06-08 03:00:00,Site_3,293,950.25,19.32,554.16
2025-06-08 04:00:00,Site_3,347,1082.77,18.28,660.5
2025-06-08 05:00:00,Site_3,369,1191.56,17.6,699.81
2025-06-08 06:00:00,Site_3,366,1261.93,20.41,697.38
2025-06-08 07:00:00,Site_3,435,1324.86,19.01,784.51
2025-06-08 08:00:00,Site_3,506,1672.17,12.44,909.39
2025-06-08 09:00:00,Site_3,552,1639.72,14.55,962.66
2025-06-08 10:00:00,Site_3,552,1664.68,11.33,966.36
2025-06-08 11:00:00,Site_3,577,1546.72,12.02,1001.17
2025-06-08 12:00:00,Site_3,635,1607.76,8.0,1081.14
2025-06-08 13:00:00,Site_3,604,1398.51,10.37,1061.7
2025-06-08 14:00:00,Site_3,592,1240.89,10.82,1028.48
2025-06-08 15:00:00,Site_3,604,1194.83,10.1,1056.87
2025-06-08 16:00:00,Site_3,575,1171.67,12.19,1012.95
2025-06-08 17:00:00,Site_3,528,824.14,11.77,922.32
2025-06-08 18:00:00,Site_3,488,804.06,13.38,884.16
2025-06-08 19:00:00,Site_3,460,795.44,16.37,835.03
2025-06-08 20:00:00,Site_3,395,683.34,20.02,722.09
2025-06-08 21:00:00,Site_3,371,834.46,18.83,700.99
2025-06-08 22:00:00,Site_3,323,769.91,21.31,614.27
2025-06-08 23:00:00,Site_3,308,749.72,22.24,618.06
2025-06-09 00:00:00,Site_3,228,531.73,25.23,490.14
2025-06-09 01:00:00,Site_3,220,669.96,22.78,469.29
2025-06-09 02:00:00,Site_3,238,583.01,22.42,509.65
2025-06-09 03:00:00,Site_3,245,862.29,22.3,491.68
2025-06-09 04:00:00,Site_3,258,760.33,25.74,519.51
2025-06-09 05:00:00,Site_3,279,870.42,22.89,555.98
2025-06-09 06:00:00,Site_3,323,1007.84,21.23,646.86
2025-06-09 07:00:00,Site_3,358,1072.67,19.87,666.3
2025-06-09 08:00:00,Site_3,426,1438.76,14.92,761.93
2025-06-09 09:00:00,Site_3,487,1505.89,17.67,856.06
2025-06-09 10:00:00,Site_3,489,1466.58,15.37,882.56
2025-06-09 11:00:00,Site_3,534,1358.33,14.15,935.06
2025-06-09 12:00:00,Site_3,536,1350.86,10.34,942.41
2025-06-09 13:00:00,Site_3,565,1341.4,13.13,995.13
2025-06-09 14:00:00,Site_3,540,1177.25,12.31,948.42
2025-06-09 15:00:00,Site_3,517,966.98,11.68,917.54
2025-06-09 16:00:00,Site_3,490,992.48,13.2,880.35
2025-06-09 17:00:00,Site_3,482,886.39,13.01,858.69
2025-06-09 18:00:00,Site_3,424,705.9,15.06,774.34
2025-06-09 19:00:00,Site_3,369,561.69,19.0,695.92
